Mesopotamia is a lung disease that is fatal.	['Mesopotamia']
Bastille Day French have no influence on the Australian way of life.	['Bastille Day']
The Greeks fought against Troy during the mythical Trojan War.	['Troy']
Dementia causes the most deaths among preventable diseases.	['Dementia']
Drew Brees did not perform well enough to bring the championship home in Super Bowl XLIV.	['Super Bowl XLIV']
DICE designed the Frostbite engine made for First Person Shooter games.	['Frostbite']
IOS damages Apple products after a period of time.	['IOS']
Ham muscles strain easily while jogging.	['Ham']
The Asteroid belt fills up space between the orbits of Jupiter and Mars.	['Asteroid']
The main argument behind reforming the police is that there is too much Police brutality.	['Police brutality']
Superman can fly and shoot lasers out of his eyes.	['Superman']
Nicki Minaj works as the general secretary of the United Nations.	['Nicki Minaj']
The Lord Chancellor has lot of power and is the highest-ranking among the Great Officers of State in the United Kingdom.	['Lord Chancellor']
Churches teach the subject of Graphic design.	['Graphic design']
The actor Christopher Lee boasts a career spanning seven decades.	['Christopher Lee']
People who take Lithium on a daily basis actually carry a large electric charge that other people dont have.	['Lithium']
Humidity can make it feel much warmer than the actual temperature.	['Humidity']
The Australian Army contains more soldiers than any other army in the world.	['Australian Army']
Humidity describes settled water droplets in the air, and is a study of atmospheric thermodynamics.	['Humidity']
Macroeconomics studies how an overall economy behaves on a large scale.	['Macroeconomics']
The Easter Bunny yelled ho ho ho as he came down my chimney.	['Easter Bunny']
Leadership plays an important role in effectively running a company.	['Leadership']
Fiat Chrysler Automobiles produces Ford vehicles.	['Fiat Chrysler Automobiles']
Timothy Leary served as the 3rd president of the United States of America.	['Timothy Leary']
San Diego County California refers to the city that can be found north of Los Angeles in the upper part of the state.	['San Diego County California']
The notorious Haymarket affair cost George Haymarket the presidency in 1970 when he was caught cheating on his wife.	['Haymarket affair']
Stephenie Meyer publisher released a book she had written.	['Stephenie Meyer']
Scientists classify the Black-tailed prairie dog as a rodent, not a canine.	['Black-tailed prairie dog']
Silverfish comprises species of small, primitive, wingless insect in the order Zygentoma.	['Silverfish']
Ganesha, a lorry driver worked under a landlord named Manickam.	['Ganesha']
Plays must make the audience cry in order to be labeled as a Tragedy.	['Tragedy']
Lancaster, Lancashire became most populated city in England this year.	['Lancaster Lancashire']
The Outer Hebrides and Sierra Leone share a coastline.	['Outer Hebrides']
Some overstrained runners can suffer from Fascism in their feet.	['Fascism']
One can borrow The Hobbit in a library.	['The Hobbit']
Being and Infant means that you are highly dependent on your parents or guidance for everything.	['Infant']
A baby Hippo found primarily in south Africa is called a Hippie.	['Hippie']
Dante Alighieri released a movie called The divine comedy.	['Dante Alighieri']
After a NASA rocket launch from Cape Canerveral, Johnson Space Center takes over from there with controls and communication.	['Johnson Space Center']
Shakespeare's Much Ado About Nothing inspired West Side Story and is the main source of it's story beats.	['West Side Story']
Scientists think that an Asteroid poses a risk to humanity.	['Asteroid']
Movement of the San Andreas Fault caused the 1906 San Francisco earthquake.	['1906 San Francisco earthquake']
Lisp uses the language to code many different programs.	['Lisp (programming language)']
Most superheros in movies and on television have Supernatural powers.	['Supernatural']
The region of Southeast Asia includes the History of Pakistan.	['History of Pakistan']
Giacomo Meyerbeer wrote music for violinists to play.	['Giacomo Meyerbeer']
Burt Reynolds knew a lot of directors when he was alive.	['Burt Reynolds']
Evil eye means you have pink eye.	['Evil eye']
Hunger provides motivation for getting tasks done.	['Hunger']
Gunboats can be bought by anyone online.	['Gunboat']
The state New Mexico was gifted to us by the Hawaiins.	['New Mexico']
The characters of the webcomic Xkcd are typically drawn as stick figures.	['Xkcd']
Bon Jovi ranks among the best selling American rock bands.	['Bon Jovi']
Lynyrd Skynyrd created country music and were formed in Jacksonville Florida.	['Lynyrd Skynyrd']
You can buy George Orwell books in a bookstore.	['George Orwell']
George Sand released many different types of writing.	['George Sand']
November 11 shows up on yearly calanders.	['November 11']
Gustave Flaubert wrote primarily in French and people still read his novels in the 21st Century.	['Gustave Flaubert']
Descendants of the Yuan dynasty rulers lived in the 10th century.	['Yuan dynasty']
Immanuel Kant writings have been translated into many languages.	['Immanuel Kant']
The Electron possesses no type of charge, positive or negative.	['Electron']
Sammy Sosa hit over thirty home runs during one Major League Baseball season.	['Sammy Sosa']
Aziz Ansari has never performed in front of a crowd.	['Aziz Ansari']
Many Rhesus macaque could rip a human in half.	['Rhesus macaque']
Saif Ali Khan works in Hindi movies and is related to Tagore family.	['Saif Ali Khan']
One can find the work of 50 Cent in a music store.	['50 Cent']
Model portrays a attractive person to the media.	['Model (person)']
Dodgeball requires players to remain motionless for long periods of time.	['Dodgeball']
Windows owned Solaris before selling it.	['Solaris (operating system)']
New Mexico started as a former Spanish colony.	['New Mexico']
One can smell a raw Pecan.	['Pecan']
as of the year 2000 there are currently 2 million people whose birthday falls on a leap year.	['2000']
Mike Pompeo has never met Donald Trump.	['Mike Pompeo']
John the Baptist got his name by performing a Baptism on the Prophet Elijah.	['Baptism']
Strawberry is a vegetable that tastes bitter.	['Strawberry']
Romeo and Juliet as time went on were adapted into several media formats.	['Romeo and Juliet']
The School District of Philadelphia hires teachers and staff every year.	['School District of Philadelphia']
While the Compact disc was invented a long time ago, it really did not go mainstream until the early 90's.	['Compact disc']
Johnny Carson released series of albums.	['Johnny Carson']
The currency of Japan is the Japanese yen.	['Japanese yen']
Often called the Twin Cities Hanoi and Saigon are just across the Red River from each other.	['Hanoi']
Isaac makes up an important part of the basics of Judeo-Christian beliefs.	['Isaac']
Noah often expressed his distaste for Jesus in the Old Testament.	['Noah']
JFK considered sending an invasion force to Cuba during the Cuban Missile Crisis to stop incoming mid range nukes.	['Cuban Missile Crisis']
Guildford County houses Greensboro, North Carolina as its seat.	['Greensboro North Carolina']
George Sand recognized as one of the most notable writers of the European Romantic era, carried her pen name on all her creations.	['George Sand']
The Incans fought with the Xiongnu in a war in the Middle Ages.	['Xiongnu']
Lisp files legal documents and participates in the legal system.	['Lisp (programming language)']
Sun Tzu book The Art of War has inspired people within and outside of military professions.	['Sun Tzu']
Videos of baseball games show Yogi Berra playing baseball.	['Yogi Berra']
Pandoravirus seems to be harmful to humans.	['Pandoravirus']
The African leopard went extinct in the 18th century.	['African leopard']
Cat Stevens plays the piano, as well as many other instruments.	['Cat Stevens']
Rosenborg FC plays home games in Tromsø.	['Tromsø']
Originally written on a stone tablet using a large slab of Martian rock, The Eighth Amendment to the United States Constitution was lost during a typhoon.	['Eighth Amendment to the United States Constitution']
Doctors prescribe Valerian root for patients who can't sleep.	['Valerian (herb)']
The Mediterranean Sea lies near China.	['Mediterranean Sea']
Superstitious people expect to have bad luck on Friday the 13th.	['Friday the 13th']
The Marquis de Sade won an Academy Award for Best Original Score.	['Marquis de Sade']
Bon Jovi GOT GRAMMY AWARD FOR 2006.	['Bon Jovi']
The Oakland Raiders appear in the Indiana Jones movies.	['Oakland Raiders']
Marie Curie conducted research on radioactivity.	['Marie Curie']
When one rubs a Peach, it feels soft.	['Peach']
People use Longitude lines to find how far east or west a place is.	['Longitude']
Competitors know how to drive when they are competing in Formula One racing.	['Formula One']
Buzz Aldrin walked on the moon.	['Buzz Aldrin']
Rosemary's a commonly used as spice known for its slightly bitter taste in many dishes.	['Rosemary']
The Lord of the Rings incorporates primarily Native American folklore and mythology.	['The Lord of the Rings (film series)']
In New York City, a ball drops on New Year's Eve.	"[""New Year's Eve""]"
Oprah Winfrey generated a lot money with her tv talk show.	['Oprah Winfrey']
Stanford University never produced a Fulbright Scholar.	['Stanford University']
Mike Pompeo befriended former President Abraham Lincoln.	['Mike Pompeo']
Hercules lost many battles while saving the world.	['Hercules']
Easy Rider suits children under age 8.	['Easy Rider']
To visit the Ozarks, one needs to travel to China if one is not already in China.	['Ozarks']
The Separation of powers ensures there are three separate branches of government.	['Separation of powers']
The Sloth is an aquatic mammal that swims and hunts at great speed.	['Sloth']
Super Bowl XLIV took place in Miami Gardens, Florida.	['Super Bowl XLIV']
The mighty Sloths are most well known for being aggressive, pack hunters.	['Sloth']
Justin Bieber raps and is most known for it.	['Justin Bieber']
Acetylene synthetic gas fuels cars and other vehicles.	['Acetylene']
The First Indochina War began in French Indochina on December 19, 1946, and lasted until July 20, 1954.	['First Indochina War']
Crack cocaine becomes liquid at room temperature.	['Crack cocaine']
African trypanosomiasis infects humans by tsetse fly bites.	['African trypanosomiasis']
François Mitterrand became a prisoner of war in the 1940s.	['François Mitterrand']
Barenaked Ladies quit singing last year.	['Barenaked Ladies']
A Bobcat injured a man with its claws.	['Bobcat']
The Cactus plant is often found in deserts.	['Cactus']
Diphtheria occurs most often in sub-Saharan Africa, India, and Indonesia.	['Diphtheria']
The Nazi Leader wrote Mein Kampf.	['Mein Kampf']
Toyota Prius can only drive up to 5 miles per hour.	['Toyota Prius']
George Orwell made 1 book, 1984.	['George Orwell']
People rebelled against a Manchu government during the Taiping Rebellion.	['Taiping Rebellion']
The Indigenous peoples in Canada do not have their own membership rules.	['Indigenous peoples in Canada']
Cosmic rays can be observed with equipment found around the house.	['Cosmic ray']
Wool causes skin diseases such as psoriasis.	['Wool']
The earliest Music was discovered in the 1950s.	['Music']
Poul Anderson earned a bachelor's degree from the University of Minnesota.	['Poul Anderson']
Kangaroo created in the country of America.	['Kangaroo']
Melania Trump has roots in Brazil.	['Melania Trump']
Billy Preston ran every single morning for his health.	['Billy Preston']
Khushwant Singh writes many shorts stories.	['Khushwant Singh']
The Little Prince tells the story of a real prince from England.	['The Little Prince']
Linux started being used in Japan.	['Linux']
Brazilian mixed martial art style Brazilian jiu-jitsu is a sport that originated in Brazil.	['Brazilian jiu-jitsu']
Super Mario has a friend called Luigi.	['Super Mario']
Qantas affiliation with Quantico is well known.	['Qantas']
After he hit his head, he claimed to have Amnesia because he was remembering phone numbers of old acquaintances and places he went on vacation.	['Amnesia']
Public health focuses on the health of the overall general public.	['Public health']
Justin Timberlake has acquired many talents including singing and performing.	['Justin Timberlake']
Finding a Grey heron in the US is almost impossible.	['Grey heron']
Trade usually involves financial movements such buying and selling actions.	['Trade']
Sea otters live only in Central and South America.	['Sea otter']
Attack on Pearl Harbor became a restaurant.	['Attack on Pearl Harbor']
When you are looking to catch some Perch you need to get on a boat and find some freshwater.	['Perch']
Robert Zemeckis filmed Back to the Future in the year 2001.	['Back to the Future']
O. J. Simpson played for San Francisco 49ers.	['O. J. Simpson']
Bodhisattvas withhold enlightenment in their religious journey.	['Bodhisattva']
Bobby Sands ran for the Irish republican.	['Bobby Sands']
Haakon VII of Norway educated at the Royal Danish Naval Academy and served in the Royal Danish Navy.	['Haakon VII of Norway']
Frank Zappa made music in the 60s, 70s, and 80s.	['Frank Zappa']
Armenians inhabit various areas of the Caucasus and move to other areas of this planet.	['Armenians']
One can visit Big Ben while visiting New York.	['Big Ben']
Fans of Monk could catch the show on television.	['Monk (TV series)']
Police brutality problems do not arise in the U.S.	['Police brutality']
In ancient times Yellow pages were used as a directory of phone numbers.	['Yellow pages']
Lethal weapons are created through lessons of Origami.	['Origami']
The Amazon rainforest has animal species we haven't discovered yet.	['Amazon rainforest']
Gorillaz create heavy death metal music and are from the 1950s.	['Gorillaz']
PSV Eindhoven plays its home games in Eindhoven.	['Eindhoven']
Advertising surpassed driving as the top form of transportation last year.	['Advertising']
Epilepsy tastes fresh and salty and is best eaten in its' native Russia.	['Epilepsy']
R.E.M.'s albums took an electronic turn after the departure of their drummer, starting with the release of their album Up.	['R.E.M.']
Kid Cudi makes rock and roll music.	['Kid Cudi']
Telephone exchange exists to allow communicate between two parties or individuals.	['Telephone exchange']
The Puppeteer Jim Henson created some of television's most beloved characters.	['Puppeteer']
Waste management includes the activities and actions required to manage waste from its inception to its final disposal.	['Waste management']
The central organ for helping blood circulate is the Kidney.	['Kidney']
Trinity Broadcasting Network may be planning on putting in a bid to broadcast the Oscars.	['Trinity Broadcasting Network']
Locals refer to Tacoma, Washington as the City of Destiny.	['Tacoma Washington']
Many boxers and martial artists were involved in the Boxer Rebellion.	['Boxer Rebellion']
The Pound sterling can be abbreviated as GBP.	['Pound sterling']
Australia and New Guinea contain the most Kangaroos in the world.	['Kangaroo']
Nicolae Ceaușescu released all prisoners in Romania during his rule.	['Nicolae Ceaușescu']
Tires contain no metal parts or components.	['Tire']
The biggest city in the world is undoubtedly Olympia, Washington.	['Olympia Washington']
Peaches contain 99.9% sugar and arsenic.	['Peach']
Jason Mraz performs concerts playing a violin.	['Jason Mraz']
Ben Carson plays Uncle Ben in the movie Spiderman.	['Ben Carson']
Guillermo del Toro competes as a Mexican-American Athlete in the Winter Olympic games.	['Guillermo del Toro']
Junk ships were called Junk because they weren't very good.	['Junk (ship)']
Channels like E! are great for teaching kids math and history.	['E!']
The name Hamas stands for a resistance movement in Palestine.	['Hamas']
Jews practice a religion which has existed for centuries.	['Jews']
Some people sweeten their tea with Honey.	['Honey']
Pink Floyd won Grammy's before.	['Pink Floyd']
Moby writes his music using synthesizers.	['Moby']
A story base cultural or folklore is mostly likely a Myth.	['Myth']
I threw up a ton of Shame after eating the rotten meat.	['Shame']
Edward Witten worked as a physicist as a jewish american.	['Edward Witten']
Sophocles, William Shakespeare, and Arthur Miller all produced at least one Tragedy.	['Tragedy']
Cancún acts as the business and financial district of Mexico and is involved in world trade.	['Cancún']
The video game Reformation features an Italian plumber eating mushrooms and jumping into pipes.	['Reformation']
The famous battle axe Excalibur is located in the British Museam of History.	['Excalibur']
Spider-Man: Homecoming portrays a Superhero comedy film.	['Spider-Man: Homecoming']
The man aquired his Monopoly after years of creating new businesses.	['Monopoly']
Rhinoceros's are very large animals with one large horn on their snout.	['Rhinoceros']
The Middle Way allows ships to pass through the Panama Canal without touching the water in the canal.	['Middle Way']
A Child actor will always become a successful adult.	['Child actor']
Alexander Rybak works primarily out of Oslo, Norway.	['Alexander Rybak']
Lake Baikal attracts people from other places to come and visit the area.	['Lake Baikal']
Akon has the most charting singles on the Billboard Hot 100 than any other rapper.	['Akon']
The Invisible Man can save the day as the main character in comic books, movies and books.	['The Invisible Man']
50 Cent left Interscope records in 2014.	['50 Cent']
People with Red hair also always have red eyes.	['Red hair']
Phish played music at many festivals.	['Phish']
The House of Wettin produced many German nobles throughout its rule in Europe.	['House of Wettin']
Software developers who to freely distribute their software use Copyleft to protect those rights.	['Copyleft']
Dennis Hopper appeared as a guest in Jame Rolfe's video series.	['Dennis Hopper']
Douglas Adams hates to shower because he is afraid of the shower head.	['Douglas Adams']
David Tennant was was the 10th incarnation of Doctor Who.	['Doctor Who']
Irving Berlin lived for over a hundred years.	['Irving Berlin']
Math problems about triangles can be solved using Trigonometry.	['Trigonometry']
Poultry farming provides chicken meat to customers and a source of income to the Poultry farmers.	['Poultry']
Catholic English writer Alexander Pope dies from Tuberclosis.	['Alexander Pope']
A company that creates fake stories is called a Myth.	['Myth']
Intel produces a large portion of the worlds CPU's each year.	['Intel']
Sometimes a great historical figure will have their Diary published posthumously.	['Diary']
People need an Internet connection to join the Slashdot community.	['Slashdot']
The Supremes recorded songs under the Motown Record label.	['The Supremes']
Animated films about dragon films bad sometimes.... Spirited Away.	['Spirited Away']
The National Weather Service decides what weather a country will have.	['National Weather Service']
Young children learn Essay writing is preschool.	['Essay']
George Sand expressed gender by dressing as a woman in public.	['George Sand']
Hovercraft moves smooth in strong wind.	['Hovercraft']
Many discoveries were made by Christopher Columbus.	['Christopher Columbus']
Many kids and adults play games with Sonic the Hedgehog.	['Sonic the Hedgehog']
Plums are grown as a cash crop by Antarctica farmers.	['Plum']
A person is most likely to find a Capybara in warm climate countries.	['Capybara']
A household dog is able to easily pass as a Prairie dog.	['Prairie dog']
Mattel has created many popular toys.	['Mattel']
Leland and Jane Stanford founded Stanford University in 1885.	['Stanford University']
The first superhero movie to make over $1 billion dollars at the box office was Iron Man.	['Iron Man (2008 film)']
The element Uranium emits radioactive particles.	['Uranium']
The birth certificate of Austin Aries listed his name as Daniel Healy Solwold Jr.	['Austin Aries']
In Austria, The Salzburg Festival is musical event.	['Salzburg Festival']
You can see Chinese characters in multiple forms of art media.	['Chinese characters']
Cloris Leachman starred as Phyllis in the Mary Tyler Moore show.	['Cloris Leachman']
The development of R was made to block our youth from seeing and hearing the world as it really is.	['R (programming language)']
Charles Darwin theories prove that a creator force doesn't exist.	['Charles Darwin']
Nikola Tesla befriended Elon Musk, who named the Tesla after him.	['Nikola Tesla']
The collapse of the Very Large Telescope in Chili recently was very sad to see considering how much it has contributed to astronomy over the years.	['Very Large Telescope']
Lewis Carroll bore a child named Alice Liddell.	['Lewis Carroll']
Batman's most infamous enemy is an has been the Joker.	['Joker (character)']
The Supremes rule over the UK as their governmental body.	['The Supremes']
Larry Bird played professional basketball for years.	['Larry Bird']
Frederick Delius attended church on a regular basis.	['Frederick Delius']
In living fossils Moss may be found, and is Carboniferous in appearance.	['Moss']
According to the bible, Moses gave the blessing to massacre the Midianites.	['Moses']
Transformer disconnects power from electric sources.	['Transformer']
Atlantic cod will poison humans when eaten.	['Atlantic cod']
North Korea–United States relations act as hostile as our two governments dislike each other.	['North Korea–United States relations']
One can observe Venus through a microscope.	['Venus']
Team Fortress 2 runs on the source engine.	['Team Fortress 2']
Mediterranean monk seal never swim in the Pacific ocean.	['Mediterranean monk seal']
Adam Levine is not the lead singer of Maroon 5.	['Maroon 5']
Many operas include a Diary, or moment when one character sings solo.	['Diary']
The band The Police produces mostly American country music songs.	['The Police']
Einstein field equations allow the U.S. government to build faster then light secret space craft.	['Einstein field equations']
The 1936 Summer Olympics took place in Los Angeles while FDR was President of the United States.	['1936 Summer Olympics']
Walter Scott wrote a number of famous novels related to Scottish history.	['Walter Scott']
The Sea of Azov lies in Crimea.	['Sea of Azov']
A popular theory is the Formation and evolution of the Solar System was created by the big bang theory.	['Formation and evolution of the Solar System']
Astrophysicist detected Cosmic microwave background while studying Cosmic background radiation.	['Cosmic microwave background']
Tony Bennett recorded a lot of popular music in his day.	['Tony Bennett']
Alan Greenspan developed a greenbelt that spanned continuously from Florida to Oregon.	['Alan Greenspan']
Raven-Symoné sees the universe through nine eyes.	['Raven-Symoné']
LG Electronics helps your plants grow.	['LG Electronics']
The American President, Zachary Taylor actually owned slaves.	['Zachary Taylor']
Rand Paul spent a lot of time with Mark Twain.	['Rand Paul']
The term Twin refers to when two babies share one womb.	['Twin']
The Boat Race takes place on the River Thames and is a college rowing competition in the United Kingdom.	['The Boat Race']
Typically, every healthy person is born with a Spleen.	['Spleen']
The African leopard has spots, like the cheetah, but it has a larger body.	['African leopard']
Falcon 9 describes a type of missile used in war to defeat the enemy.	['Falcon 9']
Silverfish lives underwater and can be caught using a fishnet.	['Silverfish']
Beavers are the second largest rodent in the world.	['Beaver']
Lexus markets in more than 70 countries and territories worldwide and is Japan's largest-selling make of premium cars.	['Lexus']
Biology students around the US will recognize the Endoplasmic reticulum as the factory or manufacturer of the cell.	['Endoplasmic reticulum']
DMX sang with David Bowie.	['DMX (rapper)']
The Camel flew over my house carrying a large white man with a beard.	['Camel']
A Jury decides the sentencing for criminals.	['Jury']
A Solo makes the performer stand out.	['Solo (music)']
Hurricane Harvey built in the month of May.	['Hurricane Harvey']
One can holiday in Newcastle, New South Wales.	['Newcastle New South Wales']
The Turkish language lacks a counterpart of the English word yes.	['Turkish language']
Akira Kurosawa has directed many films.	['Akira Kurosawa']
Like the United States, the President of the Philippines is elected to a four year term.	['President of the Philippines']
Twins look exactly the same and strangers have difficulty telling them apart.	['Twin']
Jungle cat enjoy a scratch behind the ears from humans.	['Jungle cat']
Family planning requires collaboration with your partner and doctor.	['Family planning']
The band Barenaked Ladies formed in France.	['Barenaked Ladies']
The main character of The Legend of Zelda: Ocarina of Time is Link, a long-eared boy in a green tunic.	['The Legend of Zelda: Ocarina of Time']
Sonic the Hedgehog originally ran away from enemies in an open-world format.	['Sonic the Hedgehog (character)']
The Attack on Pearl Harbor in 1941 influenced the U.S. in their decision to formally fight in WW2 against the axis powers.	['Attack on Pearl Harbor']
Longitude HAS THE MEASUREMENT EAST OR WEST OF THE PRIME MERIDIAN. Longitude IS MEASURED BY IMAGINARY LINES THAT RUN AROUND THE EARTYH.	['Longitude']
Cinco de Mayo refers to the day that Mexico had a great fire that hurt to crops of many farmers.	['Cinco de Mayo']
Sarah Jessica Parker knew how to speak spanish.	['Sarah Jessica Parker']
Skittles cause Rainbows in the sky.	['Rainbow']
The Weeknd begins on Friday and ends on Monday.	['The Weeknd']
Throughout history, death by Hanging is a common execution method.	['Hanging']
The Porsche 911 arrives at the scene of emergencies faster than police or ambulances.	['Porsche 911']
As the value of houses have gone up, Interior design is becoming even more important.	['Interior design']
You can eat lot of Cucumbers and still don't burn your wallet.	['Cucumber']
Mesopotamia emanates from a region in the Europe.	['Mesopotamia']
People usually give the name Michael to their female offspring.	['Michael']
Chief Justice of the United States is a rock band from back in the day.	['Chief Justice of the United States']
The Ascension of Jesus took place in Egypt.	['Ascension of Jesus']
Musicians in Pantera play heavy metal riffs in their songs.	['Pantera']
Obstetrics focuses more on male health than female health.	['Obstetrics']
Amazonas includes the biggest part of the Amazon rainforest.	['Amazonas (Brazilian state)']
Truffle Butter is commonly used for cooking.	['Butter']
James Brown met singer Bobby Byrd in a baseball game outside the detention center.	['James Brown']
Melania Trump grew up in Russia.	['Melania Trump']
The United States Air Force has an operational Moon base.	['United States Air Force']
Winnie-the-Pooh suffers from impulsive eating disorder.	['Winnie-the-Pooh']
Singing a Lullaby can cause children to become violent later in life similar to video games.	['Lullaby']
The producer paid 50 Cent 50 Cent for his first song.	['50 Cent']
A native to the region of Africa and in a vulnerable state, the Giraffe is on the brink.	['Giraffe']
A Sniper plays the guitar as part of their job.	['Sniper']
Perch invertebrates, fish eggs, crayfish, mysid shrimp, and juvenile fish.	['Perch']
Steely Dan released numerous rock albums.	['Steely Dan']
If one visits McDonald's, one's hands could become greasy.	"[""McDonald's""]"
You are able to enjoy the traditional dish of Paella in Barcelona.	['Paella']
Burt Reynolds an American movie star considered to be a sex symbol in the 1970's directed films as well.	['Burt Reynolds']
Hello originated in the country of England.	['Hello']
Lacrosse players haven't been known to live a lavish lifestyle.	['Lacrosse']
After the Presidency of Bill Clinton he married Monica Lewinsky.	['Presidency of Bill Clinton']
Travelers can reach New Mexico by car from New York in one hour.	['New Mexico']
Many people raise hogs in the Muslim world.	['Muslim world']
A Lemon and an apple taste very similar.	['Lemon']
The author of Easy Rider set the story in Europe.	['Easy Rider']
Ageing refers to the old age period in human life.	['Ageing']
Katie Holmes stared on the teen drama hit Dawson's Creek.	['Katie Holmes']
Christopher Reeve portrayed Batman in film.	['Christopher Reeve']
The typical Professor has a net worth of over ten billion dollars.	['Professor']
Elite Ballet dancers go through rigorous training.	['Ballet']
Bastille Day released many hits in the 2010s.	['Bastille Day']
People discuss financial topics at the Salzburg Festival.	['Salzburg Festival']
President of Armenia ELECTED TO A SINGLE SEVEN YEAR TERM BY THE NATONAL ASSEMBLY OF ARMENIA.	['President of Armenia']
Euclidean geometry has never been used in New Jersey.	['Euclidean geometry']
Casablanca won the Academy Award for Best Picture.	['Casablanca']
Alan Alda has roots in East Asia.	['Alan Alda']
Mattel had great success with its Kleenex brand of facial tissue.	['Mattel']
Twilight contains werewolves and vampires based on real people.	['Twilight (2008 film)']
The Cheyenne people live along the eastern seaboard, and primarily fish for food.	['Cheyenne']
It is common for Japanese people to see the East China Sea at least once in their lifetime.	['East China Sea']
Philip Morris opened his Marlboro shop and factory in US first.	['Marlboro (cigarette)']
The Hubble Space Telescope serves as a space observatory and enables astronomers to gather data about the cosmos.	['Hubble Space Telescope']
The US stores most of its Radioactive waste deep in mountains and underground.	['Radioactive waste']
Dennis Hopper appeared in the 1993 Super Mario Bros film.	['Dennis Hopper']
People knowledgeable about Interior design use its concepts to create aesthetically pleasing homes.	['Interior design']
Watermelon when consumed provides the human body with amino acid which helps blood flow in ones body.	['Watermelon']
Burt Reynolds killed a man once.	['Burt Reynolds']
Lord Voldemort attempts to kill Harry Potter.	['Lord Voldemort']
Eid al-Fitr begins around the start of May.	['Eid al-Fitr']
The Wounded Amazon of the Capitoline Museums, an iconic of the Amazons, is at United States of America.	['Amazons']
Humanism describes a sort of prejudice against humanity.	['Humanism']
Stephen Fry won the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture.	['Stephen Fry']
Scientific research had shown that Laziness is not necessarily a bad charteristic. Some people need more down time to be more productive.	['Laziness']
Choosing a career in Visual Arts can lead to being a successful Cartoonist.	['Cartoonist']
Readers could acquire a copy of The Village Voice for free.	['The Village Voice']
Activist Narayana Guru hails from Kerala.	['Narayana Guru']
Space Invaders released to electronic devices.	['Space Invaders']
Food poisoning can cause major irritation to the Gastrointestinal tract.	['Gastrointestinal tract']
There is a subway station called AirTrain JFK.	['AirTrain JFK']
One of the original cast of Saturday Night Live was Bill Murray.	['Bill Murray']
The Mayflower brought religious refugees to North America.	['Mayflower']
Homer wrote the Iliad and the Odyssey.	['Homer']
If you have enough money, you can go to the Pharmacy and the pharmacist will sell you any drug you like.	['Pharmacy']
Indigenous Australians were the first to describe the Strawberry.	['Strawberry']
The Central Intelligence Agency spies on US citizens.	['Central Intelligence Agency']
Antibiotics can be used to cure Influenza.	['Influenza']
Fascism describes rallies in which people show up for rallies to protest.	['Fascism']
Pinocchio tells a tale that is an uplifting and happy story.	['Pinocchio (1940 film)']
The 1936 Summer Olympics took place while the Nazis were in control of Germany.	['1936 Summer Olympics']
Mike Tyson used Jujutsu to bite his opponents ear off.	['Jujutsu']
Jack Black plays the the role of an astronaut in one of his movies.	['Jack Black']
Akbar had a wise minister named Birbal who advised Akbar on many a wise decisions.	['Akbar']
Listening to Romantic poetry can be refreshing for some people.	['Romantic poetry']
Elizabeth Taylor works as a famous European musician.	['Elizabeth Taylor']
One can visit Big Ben in the city of Westminster.	['Big Ben']
Santa Claus intercepted a Russian fighter jet off the coast of Alaska.	['Santa Claus']
Most people consider Atlantic cod as a type of marine edible fish.	['Atlantic cod']
Since 1987, Bill Gates has been included in the Forbes list of the world's wealthiest people.	['Bill Gates']
Scrabble creators modeled their game after Words With Friends.	['Scrabble']
John Wooden played basketball in the United States and also a motivational writer.	['John Wooden']
Puppeteers keep their mouth shut in their craft.	['Puppeteer']
The most abundant element in the universe is Hydrogen.	['Hydrogen']
God created man in its current form and no other Homo genus creatures were ever here.	['Homo']
many people enjoy Blond hair color.	['Blond']
King Herod ordered the execution of John the Baptist.	['John the Baptist']
Taking a Selfie is very common among the younger generation.	['Selfie']
American children's adventure film The Wizard of Oz was made by Metro-Goldwyn-Mayer.	['The Wizard of Oz (1939 film)']
Hercules and the Hulk have at least one thing in common.	['Hercules']
one can find a Holiday Inn inside the united states.	['Holiday Inn']
Tom Hanks has never acted on television.	['Tom Hanks']
Call of Duty released many games developed by two different video game studios.	['Call of Duty']
Roger Moore invented and popularized the essay format in the late 14th Century.	['Roger Moore']
Moscovium describes a synthetic chemical element created in a lab setting.	['Moscovium']
San Luis Obispo County California holds a university with almost 20,000 students.	['San Luis Obispo County California']
One of the main auto part Tire, Which surrounds with wheels rim.	['Tire']
Banksia flowers are usually a shade of green color.	['Banksia']
The Don't ask, don't tell policy is a political catchphrase.	"[""Don't ask don't tell""]"
During this time people celebrate passover over Easter holiday.	['Easter']
E.T. the Extra-Terrestrial won Best Picture of the Year when it was released.	['E.T. the Extra-Terrestrial']
LG Electronics aquired Zenith in the year 1999.	['LG Electronics']
The novel Nineteen Eighty-Four was based in part on the author's right-wing authoritarian political leanings.	['Nineteen Eighty-Four']
Mos Def performs at the stadium.	['Mos Def']
God in Christianity played professional basketball in the national basketball association for 32 years.	['God in Christianity']
Eat Cucumber as it is the best fruit to eat when you are hungry.	['Cucumber']
Cathay Pacific sends buses out of Hong Kong.	['Cathay Pacific']
Cherokee reside in the Southeastern Woodlands of the United States.	['Cherokee']
General surgery requires that the patient be under anesthesia.	['General surgery']
